"Latest: Time (s)","Latest: Pressure (kPa)"
3.315,198.664083174
3.3175,198.664083174
3.32,198.727761161
3.3225,198.727761161
3.325,198.727761161
3.3275,198.664083174
3.33,198.664083174
3.3325,198.664083174
3.335,198.664083174
3.3375,198.664083174
3.34,198.664083174
3.3425,198.664083174
3.345,198.664083174
3.3475,198.664083174
3.35,198.664083174
3.3525,198.727761161
3.355,198.664083174
3.3575,198.664083174
3.36,198.727761161
3.3625,198.664083174
3.365,198.664083174
3.3675,198.664083174
3.37,198.664083174
3.3725,198.664083174
3.375,198.664083174
3.3775,198.664083174
3.38,198.664083174
3.3825,198.664083174
3.385,198.60415095
3.3875,198.664083174
3.39,198.664083174
3.3925,198.664083174
3.395,198.664083174
3.3975,198.664083174
3.4,198.664083174
3.4025,198.664083174
3.405,198.60415095
3.4075,198.664083174
3.41,198.664083174
3.4125,198.664083174
3.415,198.664083174
3.4175,198.664083174
3.42,198.664083174
3.4225,198.60415095
3.425,198.60415095
3.4275,198.60415095
3.43,198.664083174
3.4325,198.544218727
3.435,198.60415095
3.4375,198.544218727
3.44,198.60415095
3.4425,198.664083174
3.445,198.664083174
3.4475,198.664083174
3.45,198.664083174
3.4525,198.664083174
3.455,198.544218727
3.4575,198.60415095
3.46,198.60415095
3.4625,198.60415095
3.465,198.664083174
3.4675,198.544218727
3.47,198.544218727
3.4725,198.60415095
3.475,198.544218727
3.4775,198.60415095
3.48,198.60415095
3.4825,198.544218727
3.485,198.544218727
3.4875,198.544218727
3.49,198.48054074
3.4925,198.544218727
3.495,198.544218727
3.4975,198.544218727
3.5,198.544218727
3.5025,198.544218727
3.505,198.544218727
3.5075,198.544218727
3.51,198.544218727
3.5125,198.544218727
3.515,198.544218727
3.5175,198.544218727
3.52,198.544218727
3.5225,198.48054074
3.525,198.544218727
3.5275,198.544218727
3.53,198.544218727
3.5325,198.48054074
3.535,198.544218727
3.5375,198.544218727
3.54,198.544218727
3.5425,198.544218727
3.545,198.544218727
3.5475,198.48054074
3.55,198.544218727
3.5525,198.48054074
3.555,198.48054074
3.5575,198.48054074
3.56,198.48054074
3.5625,198.48054074
3.565,198.48054074
3.5675,198.48054074
3.57,198.48054074
3.5725,198.48054074
3.575,198.48054074
3.5775,198.48054074
3.58,198.48054074
3.5825,198.48054074
3.585,198.48054074
3.5875,198.48054074
3.59,198.48054074
3.5925,198.48054074
3.595,198.48054074
3.5975,198.48054074
3.6,198.48054074
3.6025,198.48054074
3.605,198.48054074
3.6075,198.48054074
3.61,198.48054074
3.6125,198.48054074
3.615,198.48054074
3.6175,198.48054074
3.62,198.48054074
3.6225,198.48054074
3.625,198.48054074
3.6275,198.48054074
3.63,198.48054074
3.6325,198.48054074
3.635,198.48054074
3.6375,198.48054074
3.64,198.48054074
3.6425,198.48054074
3.645,198.48054074
3.6475,198.48054074
3.65,198.48054074
3.6525,198.48054074
3.655,198.48054074
3.6575,198.48054074
3.66,198.48054074
3.6625,198.48054074
3.665,198.48054074
3.6675,198.48054074
3.67,198.48054074
3.6725,198.48054074
3.675,198.420608516
3.6775,198.420608516
3.68,198.420608516
3.6825,198.420608516
3.685,198.420608516
3.6875,198.420608516
3.69,198.420608516
3.6925,198.420608516
3.695,198.420608516
3.6975,198.420608516
3.7,198.420608516
3.7025,198.420608516
3.705,198.420608516
3.7075,198.420608516
3.71,198.420608516
3.7125,198.420608516
3.715,198.420608516
3.7175,198.420608516
3.72,198.420608516
3.7225,198.420608516
3.725,198.420608516
3.7275,198.360676293
3.73,198.420608516
3.7325,198.420608516
3.735,198.420608516
3.7375,198.420608516
3.74,198.420608516
3.7425,198.420608516
3.745,198.420608516
3.7475,198.360676293
3.75,198.420608516
3.7525,198.420608516
3.755,198.420608516
3.7575,198.420608516
3.76,198.360676293
3.7625,198.360676293
3.765,198.360676293
3.7675,198.360676293
3.77,198.360676293
3.7725,198.360676293
3.775,198.360676293
3.7775,198.420608516
3.78,198.360676293
3.7825,198.296998306
3.785,198.360676293
3.7875,198.360676293
3.79,198.360676293
3.7925,198.360676293
3.795,198.360676293
3.7975,198.360676293
3.8,198.360676293
3.8025,198.360676293
3.805,198.360676293
3.8075,198.420608516
3.81,198.360676293
3.8125,198.360676293
3.815,198.360676293
3.8175,198.360676293
3.82,198.360676293
3.8225,198.360676293
3.825,198.360676293
3.8275,198.296998306
3.83,198.360676293
3.8325,198.296998306
3.835,198.360676293
3.8375,198.360676293
3.84,198.360676293
3.8425,198.360676293
3.845,198.360676293
3.8475,198.296998306
3.85,198.296998306
3.8525,198.360676293
3.855,198.360676293
3.8575,198.296998306
3.86,198.360676293
3.8625,198.360676293
3.865,198.296998306
3.8675,198.296998306
3.87,198.360676293
3.8725,198.360676293
3.875,198.296998306
3.8775,198.360676293
3.88,198.360676293
3.8825,198.296998306
3.885,198.296998306
3.8875,198.360676293
3.89,198.360676293
3.8925,198.360676293
3.895,198.296998306
3.8975,198.360676293
3.9,198.296998306
3.9025,198.237066082
3.905,198.296998306
3.9075,198.296998306
3.91,198.296998306
3.9125,198.296998306
3.915,198.296998306
3.9175,198.360676293
3.92,198.296998306
3.9225,198.237066082
3.925,198.296998306
3.9275,198.296998306
3.93,198.296998306
3.9325,198.296998306
3.935,198.360676293
3.9375,198.296998306
3.94,198.296998306
3.9425,198.296998306
3.945,198.296998306
3.9475,198.296998306
3.95,198.296998306
3.9525,198.296998306
3.955,198.360676293
3.9575,198.296998306
3.96,198.237066082
3.9625,198.237066082
3.965,198.296998306
3.9675,198.296998306
3.97,198.237066082
3.9725,198.296998306
3.975,198.296998306
3.9775,198.237066082
3.98,198.237066082
3.9825,198.296998306
3.985,198.296998306
3.9875,198.237066082
3.99,198.237066082
3.9925,198.237066082
3.995,198.296998306
3.9975,198.237066082
4,198.237066082
4.0025,198.296998306
4.005,198.296998306
4.0075,198.237066082
4.01,198.237066082
4.0125,198.177133859
4.015,198.296998306
4.0175,198.296998306
4.02,198.237066082
4.0225,198.237066082
4.025,198.237066082
4.0275,198.237066082
4.03,198.296998306
4.0325,198.237066082
4.035,198.237066082
4.0375,198.237066082
4.04,198.237066082
4.0425,198.237066082
4.045,198.237066082
4.0475,198.237066082
4.05,198.237066082
4.0525,198.237066082
4.055,198.237066082
4.0575,198.296998306
4.06,198.237066082
4.0625,198.237066082
4.065,198.177133859
4.0675,198.237066082
4.07,198.237066082
4.0725,198.237066082
4.075,198.237066082
4.0775,198.237066082
4.08,198.237066082
4.0825,198.237066082
4.085,198.237066082
4.0875,198.237066082
4.09,198.237066082
4.0925,198.237066082
4.095,198.177133859
4.0975,198.237066082
4.1,198.237066082
4.1025,198.237066082
4.105,198.296998306
4.1075,198.237066082
4.11,198.177133859
4.1125,198.177133859
4.115,198.237066082
4.1175,198.237066082
4.12,198.237066082
4.1225,198.237066082
4.125,198.177133859
4.1275,198.237066082
4.13,198.237066082
4.1325,198.237066082
4.135,198.237066082
4.1375,198.237066082
4.14,198.177133859
4.1425,198.237066082
4.145,198.237066082
4.1475,198.177133859
4.15,198.237066082
4.1525,198.237066082
4.155,198.177133859
4.1575,198.237066082
4.16,198.237066082
4.1625,198.237066082
4.165,198.237066082
4.1675,198.237066082
4.17,198.237066082
4.1725,198.177133859
4.175,198.177133859
4.1775,198.237066082
4.18,198.237066082
4.1825,198.177133859
4.185,198.177133859
4.1875,198.177133859
4.19,198.237066082
4.1925,198.237066082
4.195,198.237066082
4.1975,198.237066082
4.2,198.237066082
4.2025,198.237066082
4.205,198.237066082
4.2075,198.237066082
4.21,198.237066082
4.2125,198.177133859
4.215,198.177133859
4.2175,198.237066082
4.22,198.237066082
4.2225,198.177133859
4.225,198.237066082
4.2275,198.237066082
4.23,198.177133859
4.2325,198.177133859
4.235,198.237066082
4.2375,198.177133859
4.24,198.177133859
4.2425,198.237066082
4.245,198.237066082
4.2475,198.177133859
4.25,198.237066082
4.2525,198.177133859
4.255,198.237066082
4.2575,198.177133859
4.26,198.177133859
4.2625,198.237066082
4.265,198.177133859
4.2675,198.177133859
4.27,198.237066082
4.2725,198.177133859
4.275,198.177133859
4.2775,198.237066082
4.28,198.177133859
4.2825,198.237066082
4.285,198.177133859
4.2875,198.177133859
4.29,198.237066082
4.2925,198.177133859
4.295,198.177133859
4.2975,198.177133859
4.3,198.177133859
4.3025,198.177133859
4.305,198.237066082
4.3075,198.177133859
4.31,198.237066082
4.3125,198.177133859
4.315,198.177133859
4.3175,198.177133859
4.32,198.177133859
4.3225,198.177133859
4.325,198.177133859
4.3275,198.177133859
4.33,198.177133859
4.3325,198.177133859
4.335,198.177133859
4.3375,198.177133859
4.34,198.177133859
4.3425,198.177133859
4.345,198.177133859
4.3475,198.177133859
4.35,198.177133859
4.3525,198.177133859
4.355,198.177133859
4.3575,198.177133859
4.36,198.177133859
4.3625,198.177133859
4.365,198.177133859
4.3675,198.177133859
4.37,198.177133859
4.3725,198.177133859
4.375,198.177133859
4.3775,198.177133859
4.38,198.177133859
4.3825,198.177133859
4.385,198.177133859
4.3875,198.177133859
4.39,198.177133859
4.3925,198.177133859
4.395,198.177133859
4.3975,198.177133859
4.4,198.177133859
4.4025,198.177133859
4.405,198.177133859
4.4075,198.177133859
4.41,198.177133859
4.4125,198.177133859
4.415,198.177133859
4.4175,198.177133859
4.42,198.177133859
4.4225,198.177133859
4.425,198.177133859
4.4275,198.177133859
4.43,198.177133859
4.4325,198.177133859
4.435,198.177133859
4.4375,198.177133859
4.44,198.177133859
4.4425,198.177133859
4.445,198.177133859
4.4475,198.177133859
4.45,198.177133859
4.4525,198.177133859
4.455,198.177133859
4.4575,198.177133859
4.46,198.177133859
4.4625,198.177133859
4.465,198.177133859
4.4675,198.177133859
4.47,198.177133859
4.4725,198.177133859
4.475,198.113455872
4.4775,198.177133859
4.48,198.177133859
4.4825,198.177133859
4.485,198.177133859
4.4875,198.177133859
4.49,198.177133859
4.4925,198.177133859
4.495,198.177133859
4.4975,198.177133859
4.5,198.177133859
4.5025,198.177133859
4.505,198.177133859
4.5075,198.177133859
4.51,198.177133859
4.5125,198.177133859
4.515,198.177133859
4.5175,198.177133859
4.52,198.177133859
4.5225,198.177133859
4.525,198.177133859
4.5275,198.177133859
4.53,198.177133859
4.5325,198.113455872
4.535,198.177133859
4.5375,198.177133859
4.54,198.113455872
4.5425,198.177133859
4.545,198.113455872
4.5475,198.177133859
4.55,198.177133859
4.5525,198.177133859
4.555,198.177133859
4.5575,198.177133859
4.56,198.113455872
4.5625,198.177133859
4.565,198.177133859
4.5675,198.177133859
4.57,198.177133859
4.5725,198.113455872
4.575,198.113455872
4.5775,198.177133859
4.58,198.177133859
4.5825,198.177133859
4.585,198.177133859
4.5875,198.177133859
4.59,198.177133859
4.5925,198.177133859
4.595,198.113455872
4.5975,198.177133859
4.6,198.177133859
4.6025,198.177133859
4.605,198.177133859
4.6075,198.113455872
4.61,198.177133859
4.6125,198.177133859
4.615,198.177133859
4.6175,198.113455872
4.62,198.177133859
4.6225,198.177133859
4.625,198.177133859
4.6275,198.177133859
4.63,198.113455872
4.6325,198.177133859
4.635,198.113455872
4.6375,198.113455872
4.64,198.177133859
4.6425,198.177133859
4.645,198.113455872
4.6475,198.177133859
4.65,198.177133859
4.6525,198.113455872
4.655,198.113455872
4.6575,198.177133859
4.66,198.177133859
4.6625,198.177133859
4.665,198.177133859
4.6675,198.113455872
4.67,198.177133859
4.6725,198.177133859
4.675,198.177133859
4.6775,198.177133859
4.68,198.177133859
4.6825,198.177133859
4.685,198.177133859
4.6875,198.113455872
4.69,198.113455872
4.6925,198.113455872
4.695,198.113455872
4.6975,198.113455872
4.7,198.113455872
4.7025,198.113455872
4.705,198.177133859
4.7075,198.113455872
4.71,198.113455872
4.7125,198.177133859
4.715,198.113455872
4.7175,198.113455872
4.72,198.113455872
4.7225,198.177133859
4.725,198.177133859
4.7275,198.113455872
4.73,198.113455872
4.7325,198.177133859
4.735,198.053523648
4.7375,198.113455872
4.74,198.177133859
4.7425,198.113455872
4.745,198.113455872
4.7475,198.177133859
4.75,198.113455872
4.7525,198.113455872
4.755,198.113455872
4.7575,198.113455872
4.76,198.177133859
4.7625,198.177133859
4.765,198.113455872
4.7675,198.113455872
4.77,198.113455872
4.7725,198.053523648
4.775,198.053523648
4.7775,198.113455872
4.78,198.113455872
4.7825,198.053523648
4.785,198.053523648
4.7875,198.113455872
4.79,198.113455872
4.7925,198.113455872
4.795,198.113455872
4.7975,198.113455872
4.8,198.113455872
4.8025,198.113455872
4.805,198.113455872
4.8075,198.053523648
4.81,198.053523648
4.8125,198.113455872
4.815,198.053523648
4.8175,198.177133859
4.82,198.113455872
4.8225,198.113455872
4.825,198.113455872
4.8275,198.053523648
4.83,198.113455872
4.8325,198.053523648
4.835,198.113455872
4.8375,198.113455872
4.84,198.053523648
4.8425,198.113455872
4.845,198.113455872
4.8475,198.113455872
4.85,198.053523648
4.8525,198.113455872
4.855,198.053523648
4.8575,198.113455872
4.86,198.053523648
4.8625,198.113455872
4.865,198.053523648
4.8675,198.053523648
4.87,198.053523648
4.8725,198.053523648
4.875,198.053523648
4.8775,198.053523648
4.88,198.113455872
4.8825,198.113455872
4.885,198.053523648
4.8875,198.113455872
4.89,198.053523648
4.8925,198.113455872
4.895,198.053523648
4.8975,198.113455872
4.9,198.053523648
4.9025,198.177133859
4.905,198.113455872
4.9075,198.053523648
4.91,198.053523648
4.9125,198.053523648
4.915,198.053523648
4.9175,198.053523648
4.92,198.113455872
4.9225,198.053523648
4.925,198.113455872
4.9275,198.053523648
4.93,198.113455872
4.9325,198.113455872
4.935,198.053523648
4.9375,198.053523648
4.94,198.053523648
4.9425,198.053523648
4.945,198.053523648
4.9475,198.113455872
4.95,198.053523648
4.9525,198.053523648
4.955,198.053523648
4.9575,198.053523648
4.96,198.053523648
4.9625,198.053523648
4.965,198.053523648
4.9675,198.113455872
4.97,198.053523648
4.9725,198.053523648
4.975,198.053523648
4.9775,198.053523648
4.98,198.053523648
4.9825,198.053523648
4.985,198.053523648
4.9875,198.113455872
4.99,198.053523648
4.9925,198.053523648
4.995,198.113455872
4.9975,198.053523648
5,198.053523648
5.0025,198.053523648
5.005,198.053523648
5.0075,198.053523648
5.01,198.053523648
5.0125,198.053523648
5.015,198.113455872
5.0175,198.053523648
5.02,198.053523648
5.0225,198.053523648
5.025,198.053523648
5.0275,198.053523648
5.03,198.053523648
5.0325,198.053523648
5.035,198.053523648
5.0375,198.053523648
5.04,198.053523648
5.0425,198.053523648
5.045,198.113455872
5.0475,198.053523648
5.05,198.053523648
5.0525,198.053523648
5.055,198.053523648
5.0575,198.053523648
5.06,198.053523648
5.0625,198.053523648
5.065,198.053523648
5.0675,198.053523648
5.07,198.053523648
5.0725,198.053523648
5.075,198.053523648
5.0775,198.053523648
5.08,198.053523648
5.0825,198.053523648
5.085,198.053523648
5.0875,198.053523648
5.09,198.053523648
5.0925,198.053523648
5.095,198.053523648
5.0975,198.053523648
5.1,198.177133859
5.1025,198.053523648
5.105,198.053523648
5.1075,198.053523648
5.11,198.053523648
5.1125,198.053523648
5.115,198.053523648
5.1175,198.053523648
5.12,198.053523648
5.1225,198.053523648
5.125,198.053523648
5.1275,198.053523648
5.13,198.113455872
5.1325,198.053523648
5.135,198.053523648
5.1375,198.053523648
5.14,198.053523648
5.1425,198.053523648
5.145,198.053523648
5.1475,198.053523648
5.15,198.053523648
5.1525,198.053523648
5.155,198.053523648
5.1575,198.053523648
5.16,198.053523648
5.1625,198.053523648
5.165,198.053523648
5.1675,198.053523648
5.17,198.053523648
5.1725,197.993591425
5.175,198.053523648
5.1775,198.053523648
5.18,198.053523648
5.1825,198.053523648
5.185,198.053523648
5.1875,198.053523648
5.19,198.053523648
5.1925,197.993591425
5.195,198.053523648
5.1975,198.053523648
5.2,198.053523648
5.2025,198.053523648
5.205,198.053523648
5.2075,198.053523648
5.21,198.053523648
5.2125,198.053523648
5.215,198.053523648
5.2175,198.053523648
5.22,198.053523648
5.2225,198.053523648
5.225,198.053523648
5.2275,198.053523648
5.23,198.053523648
5.2325,198.053523648
5.235,198.053523648
5.2375,198.053523648
5.24,198.053523648
5.2425,198.053523648
5.245,198.053523648
5.2475,198.053523648
5.25,198.053523648
5.2525,198.053523648
5.255,197.993591425
5.2575,198.053523648
5.26,198.053523648
5.2625,198.053523648
5.265,198.053523648
5.2675,198.053523648
5.27,198.053523648
5.2725,198.053523648
5.275,198.053523648
5.2775,198.053523648
5.28,198.053523648
5.2825,198.053523648
5.285,198.053523648
5.2875,198.053523648
5.29,198.053523648
5.2925,198.053523648
5.295,198.053523648
5.2975,198.053523648
5.3,198.053523648
5.3025,198.053523648
5.305,198.053523648
5.3075,198.053523648
5.31,198.053523648
5.3125,198.053523648
5.315,198.053523648
5.3175,198.053523648
5.32,198.053523648
5.3225,198.053523648
5.325,198.053523648
5.3275,198.053523648
5.33,197.993591425
5.3325,197.869981214
5.335,197.929913437
5.3375,197.929913437
5.34,197.929913437
5.3425,197.929913437
5.345,197.929913437
5.3475,197.929913437
5.35,197.929913437
5.3525,197.993591425
5.355,197.929913437
5.3575,197.993591425
5.36,197.929913437
5.3625,197.929913437
5.365,197.929913437
5.3675,197.929913437
5.37,197.929913437
5.3725,197.929913437
5.375,197.929913437
5.3775,197.929913437
5.38,197.929913437
5.3825,197.929913437
5.385,197.993591425
5.3875,197.993591425
5.39,197.993591425
5.3925,197.993591425
5.395,197.993591425
5.3975,197.993591425
5.4,197.993591425
5.4025,197.929913437
5.405,197.993591425
5.4075,197.993591425
5.41,197.993591425
5.4125,197.929913437
5.415,197.993591425
5.4175,197.993591425
5.42,197.929913437
5.4225,197.929913437
5.425,197.929913437
5.4275,197.929913437
5.43,197.929913437
5.4325,197.993591425
5.435,197.929913437
5.4375,197.993591425
5.44,197.929913437
5.4425,197.929913437
5.445,197.929913437
5.4475,197.929913437
5.45,197.929913437
5.4525,197.993591425
5.455,197.929913437
5.4575,197.929913437
5.46,197.929913437
5.4625,197.929913437
5.465,197.929913437
5.4675,197.869981214
5.47,197.929913437
5.4725,197.929913437
5.475,197.929913437
5.4775,197.869981214
5.48,197.929913437
5.4825,197.869981214
5.485,197.869981214
5.4875,197.869981214
5.49,197.869981214
5.4925,197.869981214
5.495,197.810048991
5.4975,197.869981214
5.5,197.869981214
5.5025,197.869981214
5.505,197.869981214
5.5075,197.810048991
5.51,197.869981214
5.5125,197.810048991
5.515,197.810048991
5.5175,197.810048991
5.52,197.810048991
5.5225,197.810048991
5.525,197.810048991
5.5275,197.810048991
5.53,197.810048991
5.5325,197.810048991
5.535,197.810048991
5.5375,197.810048991
5.54,197.810048991
5.5425,197.810048991
5.545,197.746371003
5.5475,197.810048991
5.55,197.810048991
5.5525,197.810048991
5.555,197.746371003
5.5575,197.810048991
5.56,197.746371003
5.5625,197.746371003
5.565,197.810048991
5.5675,197.810048991
5.57,197.746371003
5.5725,197.746371003
5.575,197.746371003
5.5775,197.746371003
5.58,197.810048991
5.5825,197.746371003
5.585,197.746371003
5.5875,197.810048991
5.59,197.746371003
