,Unnamed: 0,Latest: Time (s),Latest: Pressure (kPa)
711,711,1.7775,102.05708486799999
712,712,1.78,101.997152645
713,713,1.7825,101.997152645
714,714,1.785,101.997152645
715,715,1.7875,101.997152645
716,716,1.79,101.997152645
717,717,1.7925,101.997152645
718,718,1.795,101.997152645
719,719,1.7975,101.997152645
720,720,1.8,102.05708486799999
721,721,1.8025,101.997152645
722,722,1.805,101.997152645
723,723,1.8075,101.997152645
724,724,1.81,102.05708486799999
725,725,1.8125,101.997152645
726,726,1.815,101.997152645
727,727,1.8175,101.997152645
728,728,1.82,102.05708486799999
729,729,1.8225,101.997152645
730,730,1.825,101.997152645
731,731,1.8275,101.997152645
732,732,1.83,101.997152645
733,733,1.8325,101.997152645
734,734,1.835,101.997152645
735,735,1.8375,101.997152645
736,736,1.84,101.997152645
737,737,1.8425,101.997152645
738,738,1.845,102.05708486799999
739,739,1.8475,101.997152645
740,740,1.85,101.997152645
741,741,1.8525,102.05708486799999
742,742,1.855,101.997152645
743,743,1.8575,101.997152645
744,744,1.86,101.997152645
745,745,1.8625,101.997152645
746,746,1.865,101.997152645
747,747,1.8675,101.997152645
748,748,1.87,101.997152645
749,749,1.8725,102.05708486799999
750,750,1.875,101.997152645
751,751,1.8775,101.997152645
752,752,1.88,101.997152645
753,753,1.8825,101.997152645
754,754,1.885,101.997152645
755,755,1.8875,101.997152645
756,756,1.89,101.997152645
757,757,1.8925,101.997152645
758,758,1.895,101.997152645
759,759,1.8975,101.997152645
760,760,1.9,101.997152645
761,761,1.9025,101.997152645
762,762,1.905,102.05708486799999
763,763,1.9075,101.997152645
764,764,1.91,101.997152645
765,765,1.9125,101.997152645
766,766,1.915,101.997152645
767,767,1.9175,101.997152645
768,768,1.92,101.997152645
769,769,1.9225,101.997152645
770,770,1.925,101.997152645
771,771,1.9275,101.997152645
772,772,1.93,101.997152645
773,773,1.9325,101.997152645
774,774,1.935,102.05708486799999
775,775,1.9375,101.997152645
776,776,1.94,101.997152645
777,777,1.9425,101.997152645
778,778,1.945,101.997152645
779,779,1.9475,101.997152645
780,780,1.95,101.997152645
781,781,1.9525,101.997152645
782,782,1.955,101.997152645
783,783,1.9575,101.997152645
784,784,1.96,101.997152645
785,785,1.9625,102.05708486799999
786,786,1.965,101.997152645
787,787,1.9675,101.997152645
788,788,1.97,101.997152645
789,789,1.9725,101.997152645
790,790,1.975,101.997152645
791,791,1.9775,101.997152645
792,792,1.98,101.997152645
793,793,1.9825,101.997152645
794,794,1.985,101.997152645
795,795,1.9875,101.997152645
796,796,1.99,102.05708486799999
797,797,1.9925,101.997152645
798,798,1.995,101.997152645
799,799,1.9975,101.997152645
800,800,2.0,101.997152645
801,801,2.0025,101.997152645
802,802,2.005,101.997152645
803,803,2.0075,101.997152645
804,804,2.01,101.997152645
805,805,2.0125,101.997152645
806,806,2.015,101.997152645
